audio,multi_emotion
studio_a_06663.wav,안타까움
flagship_a_33123.wav,중립
studio_a_01806.wav,미안함
flagship_a_38949.wav,중립
studio_a_06156.wav,싫음 짜증남
flagship_a_35694.wav,안타까움
flagship_a_13048.wav,기쁨
studio_a_08798.wav,불안 싫음 짜증남
drama_a_17675.wav,싫음 짜증남
drama_a_35870.wav,괴로움 불안
studio_a_08766.wav,당황 놀람
flagship_a_19018.wav,불안 당황
drama_a_48245.wav,당황 싫음
drama_a_08780.wav,불안 싫음
drama_a_24388.wav,당황
drama_a_16810.wav,사랑 자신감 즐거움 만족
flagship_a_24085.wav,중립
flagship_a_34119.wav,싫음
drama_a_16833.wav,불안
drama_a_24313.wav,행복 기쁨 홀가분함 만족
flagship_a_14368.wav,불안
flagship_a_32408.wav,싫음
drama_a_62353.wav,행복 기쁨 홀가분함 만족
flagship_a_23146.wav,설렘 만족
studio_a_03218.wav,싫음 짜증남
flagship_a_36505.wav,싫음
studio_a_01928.wav,싫음
flagship_a_43120.wav,싫음 짜증남
drama_a_35188.wav,싫음 분노
studio_a_00126.wav,기쁨 황홀함
drama_a_22715.wav,자신감
drama_a_26375.wav,슬픔 미안함 안타까움
drama_a_55010.wav,실망
flagship_a_38388.wav,기쁨 고마움 홀가분함 만족
flagship_a_13993.wav,싫음 짜증남 바람
flagship_a_03926.wav,중립
drama_a_26225.wav,싫음
drama_a_38630.wav,싫음 짜증남
flagship_a_31653.wav,싫음
drama_a_34368.wav,슬픔
drama_a_16888.wav,괴로움 후회 두려움 불안
flagship_a_21343.wav,싫음
drama_a_33883.wav,싫음
drama_a_33558.wav,기쁨
flagship_a_40100.wav,실망 억울함 중립
flagship_a_41315.wav,슬픔 안타까움
drama_a_19738.wav,슬픔 두려움 불안
flagship_a_43355.wav,싫음
drama_a_32188.wav,슬픔 미안함 실망 괴로움 후회
flagship_a_13130.wav,싫음 짜증남
flagship_a_12530.wav,싫음 짜증남
flagship_a_11570.wav,행복 기쁨
flagship_a_19130.wav,중립
drama_a_02019.wav,당황 싫음
drama_a_58974.wav,짜증남
drama_a_22104.wav,중립
drama_a_11259.wav,자신감
flagship_a_12446.wav,행복 기쁨
drama_a_61734.wav,싫음
flagship_a_31149.wav,당황
flagship_a_43186.wav,슬픔
drama_a_37203.wav,기쁨
drama_a_28119.wav,불안 당황 싫음 짜증남
drama_a_16563.wav,두려움 불안
flagship_a_06280.wav,싫음
drama_a_29154.wav,즐거움
drama_a_58863.wav,행복 기쁨 즐거움
studio_a_07197.wav,싫음 무관심
flagship_a_32300.wav,중립
drama_a_64608.wav,기쁨
drama_a_20073.wav,싫음 미워함 짜증남 분노
flagship_a_27676.wav,두려움 불안 싫음
drama_a_56313.wav,두려움 불안
flagship_a_00549.wav,기쁨 고마움
flagship_a_41185.wav,싫음
drama_a_04788.wav,슬픔
drama_a_37668.wav,싫음 짜증남
drama_a_49698.wav,안타까움
drama_a_32418.wav,슬픔
flagship_a_38492.wav,중립
drama_a_50538.wav,싫음 미워함 짜증남
flagship_a_10075.wav,싫음 짜증남
drama_a_64293.wav,싫음 짜증남
flagship_a_16946.wav,싫음 미워함 짜증남
flagship_a_44665.wav,싫음 짜증남
drama_a_45477.wav,싫음 짜증남
flagship_a_21425.wav,슬픔 미안함 외로움
flagship_a_25885.wav,중립
drama_a_47427.wav,싫음
drama_a_18670.wav,당황 놀람
flagship_a_42662.wav,짜증남 분노
drama_a_27475.wav,바람 무관심
drama_a_22225.wav,행복 기쁨 즐거움
flagship_a_25733.wav,슬픔 외로움
drama_a_54820.wav,싫음 짜증남
studio_a_00463.wav,중립
flagship_a_36765.wav,슬픔 외로움
flagship_a_03151.wav,싫음 짜증남
flagship_a_08537.wav,싫음 짜증남
drama_a_38725.wav,안타까움 실망
flagship_a_06152.wav,행복 즐거움 만족
flagship_a_41612.wav,짜증남 분노
drama_a_08830.wav,그리움 사랑
drama_a_56965.wav,실망 싫음
drama_a_62440.wav,슬픔 실망
drama_a_54492.wav,행복 기쁨 즐거움
flagship_a_28857.wav,행복 기쁨 즐거움
drama_a_18372.wav,당황 놀람
flagship_a_40174.wav,싫음
flagship_a_30912.wav,행복 기쁨 즐거움
studio_a_04290.wav,싫음 짜증남
flagship_a_29230.wav,슬픔 외로움
flagship_a_32081.wav,실망 싫음 짜증남
drama_a_36597.wav,안타까움 불안 싫음
drama_a_14725.wav,싫음 짜증남
drama_a_60987.wav,싫음 짜증남
drama_a_27340.wav,자신감 바람
flagship_a_34574.wav,자신감 바람
flagship_a_20989.wav,실망 싫음 짜증남
flagship_a_37185.wav,슬픔 괴로움
drama_a_15160.wav,행복 사랑
drama_a_31053.wav,두려움 불안 싫음
flagship_a_35167.wav,싫음 짜증남
flagship_a_12131.wav,기쁨
drama_a_02373.wav,싫음
drama_a_51543.wav,불안
flagship_a_30745.wav,싫음 짜증남 분노
flagship_a_04974.wav,놀람
drama_a_28323.wav,싫음
flagship_a_41432.wav,행복 기쁨 황홀함 고마움
flagship_a_17276.wav,싫음
flagship_a_17066.wav,놀람
studio_a_01941.wav,기쁨
studio_a_02061.wav,슬픔
drama_a_07638.wav,기쁨
drama_a_52435.wav,싫음 짜증남 분노
flagship_a_10052.wav,싫음 짜증남
flagship_a_03451.wav,싫음 짜증남
drama_a_15258.wav,기쁨
flagship_a_06460.wav,싫음
flagship_a_20171.wav,싫음 짜증남
flagship_a_27940.wav,싫음 짜증남
drama_a_63805.wav,슬픔 외로움
drama_a_08320.wav,행복 사랑 설렘
flagship_a_35594.wav,놀람
flagship_a_35004.wav,싫음
drama_a_42260.wav,싫음 짜증남
studio_a_06953.wav,불안
drama_a_62420.wav,불안
drama_a_30515.wav,싫음 짜증남
drama_a_55055.wav,싫음 짜증남
flagship_a_04706.wav,싫음 짜증남
drama_a_63275.wav,안타까움 불안
drama_a_11255.wav,당황 놀람
flagship_a_26778.wav,중립
drama_a_19595.wav,괴로움 싫음 억울함
studio_a_03173.wav,싫음 짜증남
drama_a_49625.wav,억울함
flagship_a_01676.wav,중립
drama_a_35570.wav,기쁨 즐거움
flagship_a_35799.wav,분노
flagship_a_17188.wav,불안
flagship_a_16078.wav,싫음
drama_a_24770.wav,분노
drama_a_01970.wav,싫음
drama_a_09725.wav,싫음
drama_a_35960.wav,안타까움
flagship_a_42147.wav,싫음
flagship_a_40647.wav,싫음 짜증남
studio_a_10178.wav,괴로움 당황
studio_a_09953.wav,싫음 짜증남
flagship_a_09657.wav,불안
flagship_a_43467.wav,슬픔 안타까움
flagship_a_41247.wav,불안
flagship_a_32903.wav,싫음
flagship_a_14053.wav,싫음
drama_a_27260.wav,즐거움
drama_a_36680.wav,싫음
drama_a_02195.wav,기쁨 즐거움 당황 싫음
flagship_a_08952.wav,싫음 미워함
drama_a_58880.wav,불안 당황
flagship_a_04676.wav,괴로움
studio_a_04988.wav,싫음 짜증남
drama_a_39980.wav,싫음
flagship_a_40652.wav,행복 고마움 즐거움
flagship_a_04336.wav,안타까움 실망
flagship_a_09557.wav,괴로움 후회
drama_a_27220.wav,슬픔 실망
flagship_a_30790.wav,실망 싫음 짜증남
flagship_a_00391.wav,두려움 불안
flagship_a_36405.wav,실망 두려움
drama_a_34900.wav,행복 사랑
flagship_a_05552.wav,짜증남 분노
drama_a_32350.wav,싫음 짜증남
drama_a_40285.wav,슬픔 미안함
drama_a_63220.wav,슬픔 실망
drama_a_47965.wav,슬픔 안타까움
drama_a_09850.wav,짜증남 분노
drama_a_40780.wav,행복 사랑
drama_a_38845.wav,싫음 분노
studio_a_01513.wav,중립
drama_a_41410.wav,행복 기쁨 즐거움
flagship_a_43862.wav,슬픔 실망
drama_a_18235.wav,행복 자신감
studio_a_02683.wav,중립
drama_a_61015.wav,실망 두려움 불안
drama_a_49465.wav,슬픔 안타까움
drama_a_39565.wav,안타까움 실망
drama_a_09730.wav,바람 무관심
flagship_a_10848.wav,싫음 짜증남 분노
flagship_a_03331.wav,두려움 당황
flagship_a_29860.wav,슬픔 외로움
drama_a_34510.wav,자신감 만족
drama_a_39055.wav,자신감 만족
drama_a_20389.wav,불안 당황
flagship_a_06896.wav,중립
flagship_a_24698.wav,슬픔 미안함
flagship_a_32998.wav,싫음 짜증남
drama_a_48889.wav,슬픔 괴로움
drama_a_50121.wav,행복 즐거움
drama_a_56496.wav,싫음 짜증남
drama_a_51696.wav,당황
drama_a_63006.wav,불안
drama_a_19855.wav,자신감 바람
flagship_a_25643.wav,행복 사랑 만족
flagship_a_08777.wav,슬픔 안타까움
drama_a_10285.wav,슬픔 미안함
drama_a_22705.wav,사랑 만족
drama_a_26335.wav,놀람
drama_a_51325.wav,두려움 당황
flagship_a_14438.wav,자신감 홀가분함 만족
flagship_a_23876.wav,괴로움 싫음 짜증남
flagship_a_27328.wav,중립
flagship_a_11738.wav,중립
flagship_a_23531.wav,중립
flagship_a_29195.wav,기쁨 즐거움
flagship_a_34774.wav,중립
flagship_a_04881.wav,중립
drama_a_17690.wav,안타까움 싫음
flagship_a_08047.wav,중립
studio_a_02193.wav,중립
flagship_a_27307.wav,싫음
drama_a_64610.wav,중립
flagship_a_17237.wav,당황 싫음
flagship_a_08191.wav,자신감
drama_a_33275.wav,싫음 미워함
flagship_a_22946.wav,싫음
drama_a_04820.wav,중립
flagship_a_24422.wav,당황 놀람
flagship_a_37930.wav,기쁨
drama_a_21590.wav,싫음
studio_a_06383.wav,안타까움 괴로움
flagship_a_33468.wav,안타까움 싫음
flagship_a_29460.wav,중립
flagship_a_08172.wav,싫음
flagship_a_06177.wav,안타까움 불안
flagship_a_31145.wav,불안
drama_a_07055.wav,기쁨
flagship_a_42342.wav,기쁨 즐거움
drama_a_10250.wav,싫음 짜증남
flagship_a_01586.wav,중립
flagship_a_34384.wav,안타까움 짜증남
studio_a_06218.wav,싫음
flagship_a_02481.wav,안타까움 괴로움 싫음
flagship_a_09172.wav,중립
flagship_a_36539.wav,당황
flagship_a_34453.wav,중립
drama_a_37959.wav,중립
drama_a_20514.wav,싫음 미워함
drama_a_44589.wav,싫음
drama_a_19479.wav,중립
drama_a_06489.wav,중립
drama_a_29904.wav,자신감 즐거움
flagship_a_07891.wav,중립
flagship_a_25972.wav,싫음
flagship_a_02340.wav,싫음 짜증남
drama_a_33309.wav,슬픔
drama_a_01194.wav,놀람
drama_a_22284.wav,자신감 중립 무관심
drama_a_38484.wav,중립
flagship_a_22564.wav,당황 놀람
drama_a_01569.wav,당황 싫음 놀람
studio_a_07152.wav,놀람
drama_a_09099.wav,싫음
flagship_a_06241.wav,즐거움
drama_a_33159.wav,즐거움
flagship_a_27232.wav,놀람
drama_a_50484.wav,중립
flagship_a_43183.wav,중립
flagship_a_20387.wav,중립
drama_a_04959.wav,싫음
drama_a_47076.wav,기쁨 황홀함 설렘 만족
flagship_a_36296.wav,즐거움 만족
flagship_a_19769.wav,싫음
drama_a_23901.wav,중립
flagship_a_25798.wav,안타까움 실망
flagship_a_42697.wav,중립
flagship_a_26638.wav,중립
studio_a_04278.wav,괴로움 싫음
flagship_a_32748.wav,싫음 짜증남
flagship_a_33873.wav,안타까움
flagship_a_34579.wav,중립
flagship_a_32988.wav,분노
flagship_a_21820.wav,중립
studio_a_00018.wav,중립
studio_a_00078.wav,싫음 짜증남 분노
studio_a_09663.wav,싫음 짜증남
flagship_a_43312.wav,싫음 짜증남
studio_a_01793.wav,싫음 짜증남
drama_a_16107.wav,중립
drama_a_38772.wav,싫음 분노
drama_a_46581.wav,불안
flagship_a_44563.wav,싫음 놀람
studio_a_00264.wav,싫음 짜증남
drama_a_49041.wav,싫음 짜증남
flagship_a_16319.wav,억울함
flagship_a_24537.wav,짜증남
flagship_a_42508.wav,만족
flagship_a_44227.wav,짜증남
flagship_a_41818.wav,놀람
flagship_a_14633.wav,싫음
flagship_a_32161.wav,중립
drama_a_08031.wav,당황
flagship_a_43702.wav,안타까움
flagship_a_33708.wav,싫음
drama_a_34716.wav,놀람
drama_a_25941.wav,싫음 짜증남
drama_a_38616.wav,즐거움
flagship_a_39291.wav,중립
studio_a_05784.wav,놀람
drama_a_48651.wav,불안 싫음
drama_a_07371.wav,기쁨 즐거움
drama_a_29601.wav,중립
drama_a_20307.wav,중립
flagship_a_01695.wav,즐거움 만족
flagship_a_39222.wav,즐거움
drama_a_18099.wav,싫음
drama_a_26526.wav,짜증남
flagship_a_28629.wav,놀람
flagship_a_42604.wav,중립
drama_a_44136.wav,놀람
flagship_a_00311.wav,중립
flagship_a_14999.wav,중립
drama_a_37776.wav,즐거움
flagship_a_27019.wav,즐거움 만족
drama_a_13341.wav,실망 짜증남
drama_a_55497.wav,행복 기쁨
flagship_a_20225.wav,안타까움
studio_a_01216.wav,중립
drama_a_05458.wav,슬픔 실망
flagship_a_26156.wav,싫음 짜증남
drama_a_59338.wav,홀가분함 만족
flagship_a_27806.wav,중립
drama_a_58197.wav,중립
drama_a_27883.wav,중립
drama_a_19228.wav,당황 놀람
flagship_a_32581.wav,미안함 안타까움
flagship_a_44615.wav,슬픔 미안함 불안
drama_a_56623.wav,당황 억울함 놀람
flagship_a_17991.wav,싫음 미워함
drama_a_00148.wav,실망 당황
studio_a_00106.wav,그리움 홀가분함 안타까움
drama_a_27688.wav,안타까움 실망 당황
flagship_a_13086.wav,실망 싫음 짜증남
drama_a_09493.wav,싫음 미워함
drama_a_63838.wav,실망 불안
drama_a_44413.wav,싫음
flagship_a_33451.wav,만족
flagship_a_01174.wav,슬픔 안타까움 실망 당황
flagship_a_38553.wav,실망 중립
flagship_a_08360.wav,싫음 짜증남
drama_a_12320.wav,자신감
drama_a_29165.wav,슬픔
drama_a_47945.wav,싫음
flagship_a_26868.wav,중립
drama_a_02135.wav,중립
drama_a_02210.wav,미워함 짜증남
drama_a_46775.wav,지루함 미워함
drama_a_34340.wav,싫음 분노
flagship_a_26643.wav,싫음
flagship_a_41892.wav,즐거움 만족
drama_a_07040.wav,부러움
drama_a_37190.wav,당황
studio_a_00623.wav,불안 당황 싫음
studio_a_00368.wav,싫음
flagship_a_35559.wav,싫음
flagship_a_39961.wav,놀람
drama_a_47840.wav,중립
flagship_a_43576.wav,즐거움 만족
studio_a_06942.wav,놀람
drama_a_34089.wav,중립
flagship_a_05160.wav,슬픔
drama_a_30624.wav,슬픔 괴로움
flagship_a_10237.wav,중립
flagship_a_40006.wav,싫음 짜증남
flagship_a_08746.wav,중립
drama_a_22074.wav,즐거움
drama_a_40149.wav,중립
drama_a_61089.wav,불안 당황
flagship_a_28434.wav,즐거움
flagship_a_01095.wav,싫음
drama_a_46299.wav,슬픔 싫음
flagship_a_01266.wav,중립
flagship_a_11717.wav,싫음
drama_a_43734.wav,당황
flagship_a_24066.wav,당황
flagship_a_33267.wav,불안
studio_a_07533.wav,즐거움 만족
flagship_a_17033.wav,중립
flagship_a_32583.wav,싫음
drama_a_44261.wav,불안
flagship_a_30806.wav,중립
drama_a_09791.wav,중립
drama_a_02868.wav,두려움 불안
drama_a_62661.wav,놀람
drama_a_55251.wav,불안
flagship_a_01872.wav,싫음
studio_a_01689.wav,불안
flagship_a_15254.wav,놀람
flagship_a_32739.wav,싫음
drama_a_54066.wav,슬픔
drama_a_12936.wav,싫음
drama_a_07146.wav,슬픔
drama_a_48321.wav,불안 당황
drama_a_38406.wav,싫음
flagship_a_34990.wav,싫음
flagship_a_15674.wav,싫음 짜증남
flagship_a_12149.wav,싫음 짜증남
drama_a_36366.wav,안타까움 싫음
flagship_a_37355.wav,싫음
flagship_a_05332.wav,중립
flagship_a_44683.wav,즐거움
flagship_a_06847.wav,즐거움
flagship_a_07957.wav,미안함
flagship_a_08068.wav,슬픔
flagship_a_00050.wav,싫음
flagship_a_05737.wav,싫음
flagship_a_06667.wav,안타까움 괴로움 싫음
flagship_a_44242.wav,안타까움 괴로움
flagship_a_08257.wav,싫음
drama_a_42456.wav,싫음
studio_a_09588.wav,그리움 안타까움
flagship_a_42073.wav,슬픔 싫음
flagship_a_02511.wav,싫음
drama_a_52641.wav,슬픔
flagship_a_02601.wav,싫음
drama_a_13129.wav,불안
flagship_a_22859.wav,싫음 짜증남 분노
drama_a_48859.wav,슬픔 괴로움
drama_a_64969.wav,행복 만족
flagship_a_28860.wav,싫음
flagship_a_39321.wav,중립
flagship_a_07342.wav,싫음
flagship_a_29835.wav,놀람
drama_a_53882.wav,당황
flagship_a_34174.wav,싫음 짜증남
flagship_a_32735.wav,행복
drama_a_37849.wav,불안 당황 놀람
drama_a_44660.wav,기쁨 만족
flagship_a_38410.wav,당황
drama_a_23584.wav,행복 만족
drama_a_14323.wav,슬픔 괴로움
flagship_a_34907.wav,슬픔 미안함 불안 싫음
drama_a_04393.wav,싫음 중립
drama_a_38578.wav,중립
flagship_a_18861.wav,행복 기쁨 설렘 만족
flagship_a_41090.wav,안타까움 불안
flagship_a_18501.wav,실망 싫음
flagship_a_06187.wav,홀가분함 만족
flagship_a_40882.wav,실망 싫음
flagship_a_02211.wav,괴로움
flagship_a_43897.wav,미안함 안타까움
flagship_a_23967.wav,안타까움 싫음
flagship_a_27825.wav,슬픔 안타까움 괴로움
flagship_a_01913.wav,싫음 짜증남
flagship_a_22555.wav,만족
flagship_a_12248.wav,자신감 즐거움 홀가분함 만족
drama_a_58142.wav,싫음 짜증남
flagship_a_24748.wav,중립
flagship_a_25168.wav,당황 싫음
flagship_a_34564.wav,싫음 짜증남 분노
drama_a_57782.wav,안타까움
drama_a_59672.wav,불안
drama_a_42857.wav,행복 기쁨 즐거움 만족
flagship_a_31202.wav,싫음 짜증남
flagship_a_05752.wav,불안 당황
flagship_a_10930.wav,안타까움
studio_a_05945.wav,싫음 짜증남
drama_a_23762.wav,싫음 짜증남
drama_a_11162.wav,싫음 분노
flagship_a_15910.wav,만족
drama_a_40787.wav,중립
drama_a_35837.wav,당황 싫음 짜증남
studio_a_00020.wav,당황 싫음 놀람
flagship_a_35556.wav,슬픔 불안
flagship_a_09759.wav,당황 싫음
flagship_a_31682.wav,불안
drama_a_01667.wav,불안
flagship_a_08679.wav,만족
studio_a_04623.wav,짜증남 분노
flagship_a_19733.wav,짜증남
flagship_a_39216.wav,싫음 짜증남
flagship_a_02166.wav,안타까움
studio_a_09018.wav,싫음 짜증남
drama_a_26109.wav,싫음 짜증남
flagship_a_08422.wav,중립
flagship_a_08236.wav,놀람
flagship_a_28014.wav,놀람
studio_a_05757.wav,놀람
studio_a_09618.wav,중립
drama_a_28299.wav,싫음
studio_a_07338.wav,고마움 홀가분함 만족
flagship_a_34834.wav,홀가분함 만족
flagship_a_17978.wav,중립
studio_a_09155.wav,싫음 짜증남
flagship_a_21985.wav,중립
flagship_a_03126.wav,안타까움 괴로움 싫음
flagship_a_42457.wav,괴로움 싫음 짜증남
flagship_a_13373.wav,기쁨 설렘 만족
drama_a_10959.wav,싫음 놀람
flagship_a_22465.wav,안타까움 괴로움 억울함
drama_a_16892.wav,슬픔 안타까움 괴로움
drama_a_30268.wav,싫음
drama_a_13213.wav,행복 기쁨 즐거움 만족
flagship_a_11976.wav,슬픔 외로움 실망
drama_a_38773.wav,싫음
flagship_a_32478.wav,즐거움 만족
flagship_a_17228.wav,싫음 짜증남
flagship_a_35050.wav,당황 놀람
studio_a_08703.wav,싫음 짜증남
drama_a_54152.wav,자신감 만족
drama_a_04997.wav,당황 싫음
flagship_a_03081.wav,짜증남
flagship_a_43057.wav,중립
flagship_a_35434.wav,안타까움 싫음
flagship_a_28026.wav,당황 놀람
flagship_a_31110.wav,싫음
drama_a_21246.wav,싫음
flagship_a_36386.wav,중립
flagship_a_10754.wav,즐거움
flagship_a_02029.wav,중립
flagship_a_18623.wav,안타까움 싫음
flagship_a_04849.wav,싫음 중립
studio_a_08904.wav,당황 놀람
drama_a_57418.wav,싫음 미워함
drama_a_10213.wav,설렘 만족
flagship_a_02644.wav,중립
flagship_a_43434.wav,슬픔
flagship_a_01446.wav,실망 싫음 짜증남
flagship_a_31725.wav,싫음 짜증남
drama_a_59417.wav,행복 즐거움 만족
drama_a_05432.wav,슬픔 안타까움
flagship_a_36847.wav,당황
drama_a_38567.wav,당황
drama_a_25472.wav,슬픔 안타까움
studio_a_01171.wav,중립
studio_a_03586.wav,실망 불안 싫음 짜증남
drama_a_51227.wav,괴로움
drama_a_48272.wav,슬픔
drama_a_59823.wav,두려움 불안
studio_a_00339.wav,당황 싫음 놀람
flagship_a_24619.wav,싫음 짜증남
flagship_a_01617.wav,중립
flagship_a_21646.wav,자신감 홀가분함 만족
flagship_a_24340.wav,슬픔 싫음
drama_a_47676.wav,짜증남
drama_a_58956.wav,안타까움 당황 싫음
drama_a_53368.wav,슬픔 안타까움 싫음
drama_a_55656.wav,안타까움
flagship_a_16394.wav,중립
drama_a_46078.wav,싫음 미워함 짜증남
flagship_a_19356.wav,안타까움 실망
flagship_a_07852.wav,자신감 홀가분함 만족
flagship_a_40627.wav,안타까움 괴로움
drama_a_25217.wav,안타까움 불안
drama_a_50267.wav,슬픔
drama_a_46832.wav,당황
drama_a_52037.wav,싫음
drama_a_06283.wav,슬픔 미안함 안타까움
flagship_a_04701.wav,안타까움 괴로움
drama_a_10408.wav,안타까움 중립
flagship_a_31243.wav,싫음 중립
